session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
9vfoiax5,32,8ygvklh3,47,main,DataFeeDecision,1787599468,15,0,0
9vfoiax5,17,wel7w6gg,51,main,Trade,1787599468,16,0,0
9vfoiax5,37,zs0yllk7,10,main,RoundFeedback,1787599468,2,0,0
9vfoiax5,28,sp03734d,33,main,Trade,1787599472,10,0,0
9vfoiax5,17,wel7w6gg,52,main,RoundFeedback,1787599474,16,0,0
9vfoiax5,14,qgszrtu9,45,main,Trade,1787599476,14,0,0
9vfoiax5,24,w3cukoe0,19,main,RoundFeedback,1787599476,5,0,0
9vfoiax5,17,wel7w6gg,53,main,DataFeeDecision,1787599477,17,0,0
9vfoiax5,7,2am1bt7m,28,main,RoundFeedback,1787599478,8,0,0
9vfoiax5,14,qgszrtu9,46,main,RoundFeedback,1787599481,14,0,0
9vfoiax5,36,zy0t07g5,42,main,Trade,1787599481,13,0,0
9vfoiax5,28,sp03734d,34,main,RoundFeedback,1787599481,10,0,0
9vfoiax5,7,2am1bt7m,29,main,DataFeeDecision,1787599482,9,0,0
9vfoiax5,6,w1hg4dq2,24,main,Trade,1787599483,7,0,0
9vfoiax5,20,atqtlu6a,30,main,Trade,1787599484,9,0,0
9vfoiax5,24,w3cukoe0,20,main,DataFeeDecision,1787599485,6,0,0
