participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.inner_round_number,player.session_name,player.condition,player.block_order,player.trade_payoff,player.payable_round,player.data_available,player.pay_for_data,player.ack_brokerage_fee,player.round_type,player.investment_amount,player.return_forecast,player.telemetry_payload,player.imbalance_informative,player.realized_return,player.imbalance_was_informative,player.investment_payoff,player.cumulative_bonuses,player.round_payoff,player.self_assesment,subsession.training,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
17,3v5sipps,695bd4f6bbdb5a636882ce78,0,52,52,post_exp,FinalForProlific,2026-01-17 21:26:53.633718,1,,,118.89,17,,0.0,2,,control,,0.0,9,1,,,training,0.0,-3.0,"[{""type"":""page-load"",""detail"":{""path"":""/p/3v5sipps/main/Trade/9""},""ts"":""2026-01-17T21:32:19.116Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-17T21:32:25.243Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-17T21:32:25.557Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-17T21:32:26.191Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-0"",""type"":""radio""},""ts"":""2026-01-17T21:32:28.056Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-0"",""type"":""radio""},""ts"":""2026-01-17T21:32:28.056Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-17T21:32:30.408Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-17T21:32:30.927Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-17T21:32:31.458Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-17T21:32:34.501Z""},{""type"":""click"",""detail"":{""tag"":""BUTTON"",""name"":null,""id"":null,""type"":""submit""},""ts"":""2026-01-17T21:32:36.289Z""},{""type"":""form-submit"",""detail"":{},""ts"":""2026-01-17T21:32:36.289Z""}]",1,10.9465251116429,1,0.0,0.0,0.0,,1,151ug4w3,,,,,0
18,945bhkjk,62d43cee3d60ac98c1dcacc8,0,6,52,main,Trade,2026-01-17 21:28:14.749049,1,,,0.0,18,,0.0,2,,treatment,,0.0,9,1,,,training,,,,,,,0.0,0.0,,,1,151ug4w3,,,,,0
19,6xawj670,69419dd351c8c6866590c254,0,52,52,post_exp,FinalForProlific,2026-01-17 21:28:19.710613,1,,,104.78,19,,0.0,2,,treatment,,0.0,6,1,,,training,20.0,15.0,"[{""type"":""page-load"",""detail"":{""path"":""/p/6xawj670/main/Trade/9""},""ts"":""2026-01-17T21:52:31.246Z""},{""type"":""right-click"",""detail"":{""x"":500,""y"":580,""target"":""IMG""},""ts"":""2026-01-17T21:52:33.212Z""},{""type"":""contextmenu"",""detail"":{""x"":503,""y"":581,""target"":""IMG""},""ts"":""2026-01-17T21:52:33.940Z""},{""type"":""window-blur"",""detail"":{},""ts"":""2026-01-17T21:52:38.946Z""},{""type"":""visibilitychange"",""detail"":{""state"":""hidden""},""ts"":""2026-01-17T21:52:38.949Z""},{""type"":""visibilitychange"",""detail"":{""state"":""visible""},""ts"":""2026-01-17T21:52:54.694Z""},{""type"":""window-focus"",""detail"":{},""ts"":""2026-01-17T21:52:54.695Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-17T21:52:55.913Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-17T21:52:56.223Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-1"",""type"":""radio""},""ts"":""2026-01-17T21:53:01.721Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-1"",""type"":""radio""},""ts"":""2026-01-17T21:53:01.721Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-17T21:53:03.500Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-17T21:53:07.663Z""},{""type"":""click"",""detail"":{""tag"":""BUTTON"",""name"":null,""id"":null,""type"":""submit""},""ts"":""2026-01-17T21:53:09.227Z""},{""type"":""form-submit"",""detail"":{},""ts"":""2026-01-17T21:53:09.227Z""}]",0,10.9465251116429,1,0.0,0.0,0.0,,1,151ug4w3,,,,,0
20,cx4xx3np,61576d2fde97a7adb4b6a193,0,49,52,post_exp,Demographics,2026-01-17 21:28:27.073012,1,,,1213.01,20,,0.0,2,,treatment,,0.0,12,1,,,training,10.0,15.0,"[{""type"":""page-load"",""detail"":{""path"":""/p/cx4xx3np/main/Trade/9""},""ts"":""2026-01-17T21:33:23.178Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-17T21:33:26.460Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-17T21:33:27.107Z""},{""type"":""click"",""detail"":{""tag"":""LABEL"",""name"":null,""id"":null,""type"":null},""ts"":""2026-01-17T21:33:28.909Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-0"",""type"":""radio""},""ts"":""2026-01-17T21:33:28.910Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-0"",""type"":""radio""},""ts"":""2026-01-17T21:33:28.910Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-17T21:33:29.381Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-17T21:33:30.635Z""},{""type"":""click"",""detail"":{""tag"":""BUTTON"",""name"":null,""id"":null,""type"":""submit""},""ts"":""2026-01-17T21:33:31.459Z""},{""type"":""form-submit"",""detail"":{},""ts"":""2026-01-17T21:33:31.464Z""}]",1,10.9465251116429,1,0.0,0.0,0.0,,1,151ug4w3,,,,,0
21,pj25gqo7,6296295f57c07906c9052955,0,3,52,intro,comprehensionQuestions,2026-01-17 21:29:29.686045,1,,,0.0,21,,0.0,2,,control,,0.0,6,1,,,training,,,,,,,0.0,0.0,,,1,151ug4w3,,,,,0
22,gi3vvfez,676e6f5eb2e5690f74382e58,0,52,52,post_exp,FinalForProlific,2026-01-17 21:30:49.464898,1,,,114.35,22,,0.0,2,,treatment,,0.0,13,1,,,training,50.0,1.0,"[{""type"":""page-load"",""detail"":{""path"":""/p/gi3vvfez/main/Trade/9""},""ts"":""2026-01-17T21:40:14.573Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-17T21:40:34.684Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-17T21:40:35.538Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-1"",""type"":""radio""},""ts"":""2026-01-17T21:40:42.648Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-1"",""type"":""radio""},""ts"":""2026-01-17T21:40:42.648Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-17T21:40:52.274Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-17T21:40:54.431Z""},{""type"":""click"",""detail"":{""tag"":""BUTTON"",""name"":null,""id"":null,""type"":""submit""},""ts"":""2026-01-17T21:40:57.373Z""},{""type"":""form-submit"",""detail"":{},""ts"":""2026-01-17T21:40:57.375Z""}]",0,10.9465251116429,1,0.0,0.0,0.0,,1,151ug4w3,,,,,0
23,ok70nkvo,6054e5f7c1931593649b158f,0,50,52,post_exp,Payoff,2026-01-17 21:32:39.685788,1,,,1228.29,23,,0.0,2,,treatment,,0.0,10,1,,,training,35.0,19.0,"[{""type"":""page-load"",""detail"":{""path"":""/p/ok70nkvo/main/Trade/9""},""ts"":""2026-01-17T21:36:33.195Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-17T21:36:57.238Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-17T21:36:58.056Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-1"",""type"":""radio""},""ts"":""2026-01-17T21:36:59.138Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-1"",""type"":""radio""},""ts"":""2026-01-17T21:36:59.138Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-0"",""type"":""radio""},""ts"":""2026-01-17T21:37:00.344Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-0"",""type"":""radio""},""ts"":""2026-01-17T21:37:00.344Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-17T21:37:08.376Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-17T21:37:09.242Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-17T21:37:09.827Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-1"",""type"":""radio""},""ts"":""2026-01-17T21:37:10.652Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-1"",""type"":""radio""},""ts"":""2026-01-17T21:37:10.653Z""},{""type"":""click"",""detail"":{""tag"":""LABEL"",""name"":null,""id"":null,""type"":null},""ts"":""2026-01-17T21:37:11.821Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-0"",""type"":""radio""},""ts"":""2026-01-17T21:37:11.822Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-0"",""type"":""radio""},""ts"":""2026-01-17T21:37:11.822Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-17T21:37:12.297Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-17T21:37:12.822Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-17T21:37:13.405Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-17T21:37:14.439Z""},{""type"":""click"",""detail"":{""tag"":""BUTTON"",""name"":null,""id"":null,""type"":""submit""},""ts"":""2026-01-17T21:37:15.845Z""},{""type"":""form-submit"",""detail"":{},""ts"":""2026-01-17T21:37:15.851Z""}]",1,10.9465251116429,1,0.0,0.0,0.0,,1,151ug4w3,,,,,0
24,1li97jle,563f734bcbd4c60005dc9442,0,49,52,post_exp,Demographics,2026-01-17 21:34:31.158499,1,,,1302.85,24,,0.0,2,,treatment,,0.0,10,1,,,training,15.0,21.0,"[{""type"":""page-load"",""detail"":{""path"":""/p/1li97jle/main/Trade/9""},""ts"":""2026-01-17T21:37:35.568Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-17T21:37:40.863Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-17T21:37:41.898Z""},{""type"":""window-blur"",""detail"":{},""ts"":""2026-01-17T21:37:43.278Z""},{""type"":""window-focus"",""detail"":{},""ts"":""2026-01-17T21:37:46.002Z""},{""type"":""click"",""detail"":{""tag"":""LABEL"",""name"":null,""id"":null,""type"":null},""ts"":""2026-01-17T21:37:46.039Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-0"",""type"":""radio""},""ts"":""2026-01-17T21:37:46.039Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-0"",""type"":""radio""},""ts"":""2026-01-17T21:37:46.039Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-17T21:37:46.853Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-17T21:37:48.783Z""},{""type"":""click"",""detail"":{""tag"":""BUTTON"",""name"":null,""id"":null,""type"":""submit""},""ts"":""2026-01-17T21:37:49.592Z""},{""type"":""form-submit"",""detail"":{},""ts"":""2026-01-17T21:37:49.596Z""}]",1,10.9465251116429,1,0.0,0.0,0.0,,1,151ug4w3,,,,,0
25,o6vl1s7u,66451cf935a985828f197f7e,0,3,52,intro,comprehensionQuestions,2026-01-17 21:34:57.184109,1,,,0.0,25,,0.0,2,,control,,0.0,4,1,,,training,,,,,,,0.0,0.0,,,1,151ug4w3,,,,,0
26,8vxh54dk,672eda41e28ba46f845249df,0,52,52,post_exp,FinalForProlific,2026-01-17 21:37:19.026422,1,,,108.92,26,,0.0,2,,treatment,,0.0,6,1,,,training,80.0,20.0,"[{""type"":""page-load"",""detail"":{""path"":""/p/8vxh54dk/main/Trade/9""},""ts"":""2026-01-17T21:40:27.670Z""},{""type"":""right-click"",""detail"":{""x"":787,""y"":399,""target"":""IMG""},""ts"":""2026-01-17T21:40:28.841Z""},{""type"":""contextmenu"",""detail"":{""x"":787,""y"":399,""target"":""IMG""},""ts"":""2026-01-17T21:40:28.903Z""},{""type"":""window-blur"",""detail"":{},""ts"":""2026-01-17T21:40:31.477Z""},{""type"":""visibilitychange"",""detail"":{""state"":""hidden""},""ts"":""2026-01-17T21:40:31.483Z""},{""type"":""visibilitychange"",""detail"":{""state"":""visible""},""ts"":""2026-01-17T21:40:57.615Z""},{""type"":""window-focus"",""detail"":{},""ts"":""2026-01-17T21:40:57.626Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-17T21:41:00.047Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-17T21:41:02.153Z""},{""type"":""window-blur"",""detail"":{},""ts"":""2026-01-17T21:41:05.394Z""},{""type"":""visibilitychange"",""detail"":{""state"":""hidden""},""ts"":""2026-01-17T21:41:05.399Z""},{""type"":""visibilitychange"",""detail"":{""state"":""visible""},""ts"":""2026-01-17T21:41:09.801Z""},{""type"":""window-focus"",""detail"":{},""ts"":""2026-01-17T21:41:09.812Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-1"",""type"":""radio""},""ts"":""2026-01-17T21:41:11.171Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-1"",""type"":""radio""},""ts"":""2026-01-17T21:41:11.171Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-17T21:41:11.587Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-17T21:41:12.584Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-17T21:41:13.168Z""},{""type"":""click"",""detail"":{""tag"":""BUTTON"",""name"":null,""id"":null,""type"":""submit""},""ts"":""2026-01-17T21:41:14.927Z""},{""type"":""form-submit"",""detail"":{},""ts"":""2026-01-17T21:41:14.928Z""}]",0,10.9465251116429,1,0.0,0.0,0.0,,1,151ug4w3,,,,,0
27,iwq8bj53,6272b9dfc470a51d5fa0e6ea,0,52,52,post_exp,FinalForProlific,2026-01-17 21:42:24.321475,1,,,114.56,27,,0.0,2,,treatment,,0.0,12,1,,,training,100.0,10.0,"[{""type"":""page-load"",""detail"":{""path"":""/p/iwq8bj53/main/Trade/9""},""ts"":""2026-01-17T21:50:32.597Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-17T21:50:46.212Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-17T21:50:47.108Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-0"",""type"":""radio""},""ts"":""2026-01-17T21:50:48.868Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-0"",""type"":""radio""},""ts"":""2026-01-17T21:50:48.869Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-17T21:50:49.494Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-17T21:50:50.243Z""},{""type"":""click"",""detail"":{""tag"":""BUTTON"",""name"":null,""id"":null,""type"":""submit""},""ts"":""2026-01-17T21:50:51.552Z""},{""type"":""form-submit"",""detail"":{},""ts"":""2026-01-17T21:50:51.553Z""}]",1,10.9465251116429,1,0.0,0.0,0.0,,1,151ug4w3,,,,,0
28,5uy60pw0,5d6349209b22da000117b1bd,0,52,52,post_exp,FinalForProlific,2026-01-17 21:44:53.042884,1,,,109.31,28,,0.0,2,,treatment,,0.0,4,1,,,training,100.0,30.0,"[{""type"":""page-load"",""detail"":{""path"":""/p/5uy60pw0/main/Trade/9""},""ts"":""2026-01-17T21:51:09.772Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-17T21:51:19.490Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-17T21:51:20.685Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-17T21:51:21.527Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-0"",""type"":""radio""},""ts"":""2026-01-17T21:51:28.448Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-0"",""type"":""radio""},""ts"":""2026-01-17T21:51:28.448Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-17T21:51:29.605Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-17T21:51:30.297Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-17T21:51:30.924Z""},{""type"":""click"",""detail"":{""tag"":""BUTTON"",""name"":null,""id"":null,""type"":""submit""},""ts"":""2026-01-17T21:51:33.559Z""},{""type"":""form-submit"",""detail"":{},""ts"":""2026-01-17T21:51:33.561Z""}]",1,10.9465251116429,1,0.0,0.0,0.0,,1,151ug4w3,,,,,0
29,r8rvnx27,60e769ec9858960e8ad00886,0,52,52,post_exp,FinalForProlific,2026-01-17 21:45:48.803289,1,,,114.24,29,,0.0,2,,control,,0.0,4,1,,,training,100.0,20.0,"[{""type"":""page-load"",""detail"":{""path"":""/p/r8rvnx27/main/Trade/9""},""ts"":""2026-01-17T21:53:37.255Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-1"",""type"":""radio""},""ts"":""2026-01-17T21:53:46.967Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-1"",""type"":""radio""},""ts"":""2026-01-17T21:53:46.967Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-17T21:53:50.168Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-17T21:53:52.763Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-17T21:53:55.959Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-17T21:53:59.598Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-17T21:54:04.852Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-17T21:54:05.371Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-17T21:54:06.405Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-17T21:54:06.960Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-17T21:54:07.991Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-17T21:54:09.011Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-17T21:54:09.525Z""},{""type"":""click"",""detail"":{""tag"":""BUTTON"",""name"":null,""id"":null,""type"":""submit""},""ts"":""2026-01-17T21:54:10.582Z""},{""type"":""form-submit"",""detail"":{},""ts"":""2026-01-17T21:54:10.584Z""}]",0,10.9465251116429,1,0.0,0.0,0.0,,1,151ug4w3,,,,,0
